Time,H,O,X,nn,ss,xx
20:57:22,0,0,0,1,0,2
20:57:22,0,0,0,1,0,2
20:57:22,0,0,0,1,0,2
20:57:22,0,0,0,1,0,2
20:57:22,0,0,0,1,0,2
20:57:22,0,0,0,1,0,2
20:57:22,0,1,0,1,0,2
20:57:22,0,1,0,1,0,2
20:57:22,0,1,0,1,0,2
20:57:22,0,1,0,1,0,2
20:57:23,0,1,0,1,0,2
20:57:23,0,1,0,1,0,2
20:57:23,0,1,0,1,0,0
20:57:23,0,0,0,1,0,0
20:57:23,0,0,0,1,0,0
20:57:23,0,0,0,1,0,0
20:57:23,0,0,0,2,0,0
20:57:23,0,0,0,1,0,0
20:57:23,0,0,0,1,0,0
20:57:23,0,0,0,2,0,0
20:57:23,0,0,0,2,0,0
20:57:23,0,0,0,2,0,0
20:57:23,0,0,0,2,0,0
20:57:23,0,0,0,2,0,0
20:57:23,0,0,0,2,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,0,0,0,0
20:57:24,0,1,0,0,0,0
20:57:24,0,1,0,0,0,0
20:57:24,0,1,0,0,0,0
20:57:24,0,1,0,0,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,0,2,0,0
20:57:24,0,1,2,2,0,0
20:57:24,0,1,2,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:25,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:26,0,1,0,2,0,0
20:57:27,0,1,0,2,0,0
20:57:27,0,1,0,2,0,0
20:57:27,0,1,0,2,0,0
20:57:27,0,0,0,2,0,0
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:27,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:28,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,1,0,2,0,0
20:57:29,0,1,0,2,0,0
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:29,0,0,0,2,0,1
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,1,0,2
20:57:30,0,0,0,1,0,2
20:57:30,0,0,0,1,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:30,0,0,0,2,0,2
20:57:31,0,0,0,2,0,2
20:57:31,0,0,0,2,0,2
20:57:31,0,0,0,1,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:31,0,0,0,0,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,1,0,2
20:57:32,0,0,0,1,0,2
20:57:32,0,0,0,0,0,2
20:57:32,0,0,0,1,0,2
20:57:32,0,0,0,2,0,2
20:57:32,0,0,0,1,0,2
20:57:32,0,0,0,1,0,2
20:57:32,0,0,0,1,0,2
20:57:33,0,0,0,1,0,2
20:57:33,0,0,0,1,0,2
20:57:33,0,0,0,1,0,2
20:57:33,0,0,0,1,0,2
20:57:33,0,0,0,1,0,2
20:57:33,0,0,0,1,1,2
20:57:33,0,0,0,1,1,2
20:57:33,0,0,0,2,1,2
20:57:33,0,0,0,2,1,2
20:57:33,0,0,0,2,1,2
20:57:33,0,0,0,2,1,2
20:57:33,0,0,0,2,1,2
20:57:33,0,0,0,2,1,2
20:57:33,0,0,0,2,1,2
20:57:33,0,0,0,2,1,2
20:57:34,0,0,0,2,1,2
20:57:34,0,0,0,2,1,2
20:57:34,0,0,0,2,1,2
20:57:34,0,0,0,2,1,0
20:57:34,0,0,0,2,1,2
20:57:34,1,0,0,2,1,2
20:57:34,1,0,0,2,1,2
20:57:34,1,2,0,2,1,0
20:57:34,1,0,0,2,1,2
20:57:34,1,0,0,2,1,2
20:57:34,2,0,0,2,1,2
20:57:34,0,0,0,2,1,2
20:57:34,0,0,0,2,1,2
20:57:34,0,0,0,2,1,2
20:57:34,0,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:35,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:36,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:37,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,1,0,2,0,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:38,1,0,0,2,1,2
20:57:39,1,0,0,2,1,0
20:57:39,1,0,0,2,1,0
20:57:39,1,0,0,2,1,0
20:57:39,1,0,0,2,1,0
20:57:39,1,0,0,2,1,0
20:57:39,1,0,0,2,1,2
20:57:39,1,0,0,2,1,2
20:57:39,1,0,0,2,1,2
20:57:39,1,0,0,2,1,2
20:57:39,1,0,0,2,1,2
20:57:39,1,0,0,1,1,2
20:57:39,1,0,0,1,1,2
20:57:39,1,0,0,1,1,2
20:57:39,1,0,0,1,1,2
20:57:39,1,0,0,1,1,2
20:57:40,1,0,0,1,1,2
20:57:40,1,0,0,1,1,2
20:57:40,1,0,0,1,1,2
20:57:40,1,0,0,1,0,2
20:57:40,1,0,0,1,1,2
20:57:40,1,0,0,2,1,2
20:57:40,1,0,0,2,0,2
20:57:40,1,0,0,2,1,2
20:57:40,1,0,0,2,1,2
20:57:40,1,0,0,1,1,2
20:57:40,1,0,0,1,1,2
20:57:40,1,0,0,2,1,2
20:57:40,1,0,0,0,1,2
20:57:40,1,0,0,0,1,2
20:57:40,1,0,0,0,1,2
20:57:41,1,0,0,0,0,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:41,1,0,0,0,1,2
20:57:42,1,0,0,0,1,2
20:57:42,1,0,0,0,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:42,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:43,1,0,0,2,1,2
20:57:44,1,0,0,2,1,2
20:57:44,1,0,0,2,1,2
20:57:44,1,0,0,2,1,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,0,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:44,1,1,0,2,0,2
20:57:45,1,1,0,2,0,2
20:57:45,1,1,0,2,0,2
20:57:45,1,1,0,2,0,2
20:57:45,1,1,0,2,0,2
20:57:45,0,0,0,2,1,2
20:57:45,0,0,0,2,1,2
20:57:45,0,0,0,2,1,2
20:57:45,0,0,0,2,1,2
20:57:45,0,0,0,2,1,2
20:57:45,0,0,0,2,1,0
20:57:45,0,0,0,2,1,0
20:57:45,0,0,0,2,1,0
20:57:45,0,0,0,2,1,0
20:57:45,0,0,0,2,1,0
20:57:45,0,0,0,2,1,0
20:57:46,0,0,0,2,1,0
20:57:46,0,0,0,2,1,0
20:57:46,0,0,0,2,1,0
20:57:46,0,0,0,2,1,0
20:57:46,0,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,1,2,1,0
20:57:46,1,0,0,2,1,0
20:57:46,1,0,0,2,1,0
20:57:47,1,0,0,2,1,0
20:57:47,1,0,0,2,1,0
20:57:47,1,0,0,2,1,0
20:57:47,1,0,0,1,1,0
20:57:47,1,0,0,1,1,0
20:57:47,1,0,0,1,1,0
20:57:47,1,0,0,2,1,0
20:57:47,1,0,0,2,1,0
20:57:47,1,0,0,2,1,0
20:57:47,1,0,0,2,1,0
20:57:47,0,0,0,2,1,0
20:57:47,0,0,0,2,0,0
20:57:47,0,0,0,2,1,0
20:57:47,0,0,0,2,1,0
20:57:47,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,0
20:57:48,0,0,0,2,1,1
20:57:48,0,0,0,2,1,1
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,0,2
20:57:49,0,0,0,2,0,2
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,1,2
20:57:49,0,0,0,2,1,0
20:57:49,0,0,0,2,1,0
20:57:49,0,0,0,2,1,0
20:57:49,0,0,0,2,1,0
20:57:49,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,0,2,1,0
20:57:50,0,0,1,2,0,0
20:57:50,0,0,0,2,0,0
20:57:50,0,0,0,2,0,0
20:57:50,0,0,0,2,0,0
20:57:50,0,0,0,2,0,0
20:57:51,0,0,0,2,1,0
20:57:51,0,0,0,2,1,0
20:57:51,0,0,1,2,0,0
20:57:51,0,0,0,2,0,0
20:57:51,0,0,0,2,0,0
20:57:51,0,0,1,2,0,0
20:57:51,0,0,1,2,0,1
20:57:51,0,0,1,2,0,1
20:57:51,0,0,1,2,0,1
20:57:51,0,0,0,2,0,2
20:57:51,0,0,0,2,0,1
20:57:51,0,0,0,2,0,1
20:57:51,0,0,0,2,0,1
20:57:51,0,0,0,2,1,1
20:57:51,0,0,0,2,1,1
20:57:52,0,0,0,2,1,1
20:57:52,0,0,0,2,0,1
20:57:52,0,0,0,2,0,1
20:57:52,0,0,0,2,1,1
20:57:52,0,0,0,2,1,0
20:57:52,0,0,0,2,1,0
20:57:52,0,0,0,2,1,0
20:57:52,0,0,0,2,0,0
20:57:52,0,0,0,2,0,0
20:57:52,0,0,0,2,1,0
20:57:52,0,0,0,2,0,0
20:57:52,0,0,0,2,1,0
20:57:52,0,0,0,2,1,0
20:57:52,0,0,0,2,1,0
20:57:52,0,0,0,2,1,0
20:57:53,0,0,0,2,1,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,1,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,0,0
20:57:53,0,0,0,2,1,0
20:57:53,0,0,0,2,1,0
20:57:53,0,0,0,2,1,0
20:57:53,0,0,0,2,1,2
20:57:53,0,0,0,2,1,2
20:57:54,0,0,0,2,1,2
20:57:54,0,0,0,2,1,2
20:57:54,0,0,0,2,1,2
20:57:54,0,0,0,2,0,2
20:57:54,0,0,0,2,0,2
20:57:54,0,0,0,2,0,2
20:57:54,0,0,0,2,0,2
20:57:54,0,0,0,2,0,2
20:57:54,0,0,0,2,0,2
20:57:54,0,0,0,2,1,2
20:57:54,0,0,0,2,1,2
20:57:54,0,0,0,2,1,2
20:57:54,0,0,0,2,0,2
20:57:54,0,0,0,2,1,2
20:57:54,0,0,0,2,1,2
20:57:55,0,0,0,2,1,2
20:57:55,0,0,0,2,1,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,1,2
20:57:55,0,0,0,2,1,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:55,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:56,0,0,0,2,0,2
20:57:57,0,0,0,2,0,2
20:57:57,0,0,0,2,0,2
20:57:57,0,0,0,2,0,0
20:57:57,0,0,0,2,0,0
20:57:57,0,0,0,2,0,0
20:57:57,0,0,0,2,0,0
20:57:57,0,0,0,2,0,0
20:57:57,0,0,2,2,0,0
20:57:57,0,0,2,2,0,0
20:57:57,0,0,0,2,0,2
20:57:57,0,0,0,2,0,2
20:57:57,0,0,0,2,0,2
20:57:57,0,0,0,2,0,2
20:57:57,0,0,0,2,0,2
20:57:57,0,0,0,2,0,2
20:57:58,0,0,0,2,0,2
20:57:58,0,0,0,2,0,2
20:57:58,0,0,0,2,0,2
20:57:58,0,0,0,2,0,2
20:57:58,0,0,0,2,0,2
20:57:58,0,0,0,2,0,2
20:57:58,0,0,0,2,0,2
20:57:58,0,0,0,2,0,0
20:57:58,0,0,0,0,0,2
20:57:58,0,0,0,0,0,2
20:57:58,0,0,0,0,0,2
20:57:58,0,0,0,0,0,2
20:57:58,0,0,0,0,0,2
20:57:58,0,0,0,0,1,2
20:57:58,0,0,0,0,1,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,0,2
20:57:59,0,0,0,0,0,2
20:57:59,0,0,0,0,0,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,0,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,1,2
20:57:59,0,0,0,0,0,2
20:57:59,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,0,2
20:58:00,0,0,0,0,1,2
20:58:00,0,0,0,0,1,2
20:58:00,0,0,0,0,1,2
20:58:00,0,0,0,0,1,2
20:58:00,0,0,0,0,0,2
20:58:01,0,0,0,0,1,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,0,2
20:58:01,0,0,0,0,1,2
20:58:01,0,0,0,0,1,2
20:58:01,0,0,0,0,1,2
20:58:01,0,0,0,0,1,2
20:58:01,0,0,0,0,1,2
20:58:02,0,0,0,0,0,2
20:58:02,0,0,0,0,0,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:02,0,0,0,0,1,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,1,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,1,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:03,0,0,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:04,0,1,0,0,0,2
20:58:04,0,1,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:04,0,1,0,0,0,2
20:58:04,0,1,0,0,0,2
20:58:04,0,1,0,0,0,2
20:58:04,0,1,0,0,0,2
20:58:04,0,1,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:04,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:05,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,2
20:58:06,0,0,0,0,0,1
20:58:06,0,0,0,0,0,1
20:58:06,0,0,0,0,0,1
20:58:06,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,2,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,1
20:58:07,0,0,0,0,0,2
20:58:07,0,0,0,0,0,2
20:58:07,0,0,0,0,0,2
20:58:07,0,0,0,0,0,2
20:58:07,0,0,0,0,0,2
20:58:08,0,0,0,0,0,2
20:58:08,0,0,0,0,0,1
20:58:08,0,0,0,0,0,2
20:58:08,0,1,0,0,0,2
20:58:08,0,1,0,0,0,2
20:58:08,0,1,0,0,0,2
20:58:08,0,1,0,0,0,2
20:58:08,0,1,0,0,0,2
20:58:08,0,1,0,0,0,2
20:58:08,0,0,0,0,0,2
20:58:08,0,0,0,0,0,2
20:58:08,0,0,0,0,0,2
20:58:08,0,0,0,0,0,2
20:58:08,0,0,0,0,0,2
20:58:08,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,0,0,0,0,2
20:58:09,0,1,0,0,0,2
20:58:09,0,1,0,0,0,2
20:58:09,0,1,0,0,0,2
20:58:09,0,1,0,0,0,2
20:58:09,0,1,0,0,0,2
20:58:09,0,1,0,0,0,2
20:58:10,2,1,0,0,0,2
20:58:10,2,1,0,0,0,2
20:58:10,2,1,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,2
20:58:10,2,0,0,0,0,0
20:58:10,2,0,0,0,1,2
20:58:10,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,1,2
20:58:11,2,0,0,0,0,2
20:58:11,2,0,0,0,0,2
20:58:11,2,0,0,0,0,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,0,2
20:58:12,0,0,0,0,0,2
20:58:12,0,0,0,0,0,2
20:58:12,0,0,0,0,0,2
20:58:12,0,0,0,0,0,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,1,2
20:58:12,0,0,0,0,1,1
20:58:12,0,0,0,0,1,1
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,0,2
20:58:13,0,0,0,0,0,2
20:58:13,0,0,0,0,0,2
20:58:13,0,0,0,0,0,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,2
20:58:13,0,0,0,0,1,0
20:58:14,0,0,0,0,0,0
